timestamp,sector,machine,shift,temperature,pressure,gas_co,gas_co2,oxygen,vibration,humidity,smoke_level,noise_level,motor_rpm,bearing_temperature,power_consumption,oil_level,workers_present,maintenance_status,risk_score,failure_probability,machine_failure,fire_risk,accident_risk,maintenance_due_days
2026-01-30 21:30:00,Conveyor,Furnace Fan,B,82.8,10.23,34.2,513.24,19.65,3.27,72.68,11.49,95.08,1720,93.12,490.32,63.22,2,Good,36.8,0.37,0,0,0,39
2026-01-30 21:40:00,Conveyor,Air Compressor,B,78.43,7.95,31.44,361.63,20.39,3.65,43.72,0.0,81.08,2272,86.46,609.18,82.83,3,Due,52.73,0.53,0,0,0,27
2026-01-30 21:50:00,Continuous Casting,Conveyor Motor,A,74.72,6.34,40.13,586.17,19.79,4.9,66.05,16.6,75.59,1947,76.87,490.97,27.7,6,Overdue,53.41,0.53,0,0,0,10
2026-01-30 22:00:00,Sinter Plant,Turbine,C,96.88,6.7,29.98,651.25,20.41,3.2,70.36,11.5,88.25,1872,102.42,320.03,61.36,8,Due,54.94,0.55,0,1,0,35
2026-01-30 22:10:00,Conveyor,Crane,A,72.95,7.55,47.17,455.75,20.81,4.86,71.9,14.73,87.13,1904,75.76,529.88,62.64,16,Overdue,56.0,0.56,0,0,0,39
2026-01-30 22:20:00,Power Plant,Blower,B,78.75,4.66,28.44,432.55,19.5,3.18,39.34,29.26,93.04,2052,86.33,345.72,33.66,2,Good,33.09,0.33,0,0,0,57
2026-01-30 22:30:00,Conveyor,Induction Motor,A,80.09,5.05,44.65,471.12,20.88,3.28,59.69,14.98,85.06,1892,87.19,366.05,51.78,13,Due,53.92,0.54,0,0,0,44
2026-01-30 22:40:00,Rolling Mill,Air Compressor,B,80.41,5.51,27.45,501.31,19.68,1.68,64.51,18.85,85.48,2062,91.86,489.69,53.22,12,Good,37.25,0.37,0,0,0,40
2026-01-30 22:50:00,Compressor,Hydraulic Pump,B,63.78,4.53,38.65,530.73,19.18,3.74,50.4,31.4,77.5,1616,66.29,337.33,55.56,3,Good,26.12,0.26,0,0,0,23
2026-01-30 23:00:00,Coke Oven,Crane,B,52.54,11.32,34.8,527.12,19.85,2.45,50.72,0.0,82.14,1817,57.1,741.27,65.63,14,Good,38.3,0.38,0,0,0,7
2026-01-30 23:10:00,Compressor,Conveyor Motor,A,76.08,9.12,27.67,488.86,20.38,2.9,58.14,41.6,73.01,2007,82.94,543.44,45.31,6,Overdue,56.29,0.56,0,1,0,39
2026-01-30 23:20:00,Compressor,Blower,A,92.28,8.72,5.46,717.41,19.74,2.73,72.75,32.58,108.68,1179,93.87,549.76,70.23,16,Due,40.12,0.4,0,1,0,51
2026-01-30 23:30:00,Boiler,Air Compressor,B,73.86,7.24,32.25,637.75,20.27,3.77,52.83,12.65,108.35,1455,82.74,700.88,61.95,20,Good,37.95,0.38,0,0,0,35
2026-01-30 23:40:00,Boiler,Blower,B,59.67,7.53,25.97,564.96,19.86,4.23,36.5,17.99,82.31,1577,64.75,336.83,79.11,3,Due,40.59,0.41,0,0,0,51
2026-01-30 23:50:00,Blast Furnace,Turbine,C,65.96,7.31,44.14,576.17,20.35,2.38,61.17,10.9,81.78,2476,70.27,513.66,53.15,14,Due,42.51,0.43,0,0,0,60
2026-01-31 00:00:00,Boiler,Turbine,C,74.9,8.76,12.81,457.17,20.72,1.65,50.28,16.29,87.06,1757,81.21,500.94,72.5,10,Due,39.13,0.39,0,0,0,53
2026-01-31 00:10:00,Conveyor,Furnace Fan,C,77.81,8.51,18.24,537.61,20.49,2.87,53.48,32.61,80.65,2177,79.93,403.02,100.0,3,Overdue,49.9,0.5,0,0,0,27
2026-01-31 00:20:00,Boiler,Air Compressor,C,60.98,9.01,41.66,442.84,18.68,0.75,62.3,47.25,77.11,1711,65.46,542.48,64.65,19,Good,26.32,0.26,0,1,0,24
2026-01-31 00:30:00,Sinter Plant,Cooling Pump,A,52.2,3.22,45.39,266.66,19.99,2.97,74.62,5.48,82.33,1577,59.27,545.72,72.54,15,Good,23.54,0.24,0,0,0,12
2026-01-31 00:40:00,Coke Oven,Cooling Pump,B,70.05,7.28,40.3,470.73,19.57,3.12,58.04,26.55,81.9,2102,72.65,560.13,100.0,17,Due,43.71,0.44,0,0,0,6
2026-01-31 00:50:00,BOF,Furnace Fan,C,70.65,5.88,6.66,561.95,20.16,4.77,62.63,7.0,80.09,1460,75.75,500.12,65.52,16,Due,49.53,0.5,0,0,0,34
2026-01-31 01:00:00,BOF,Conveyor Motor,B,44.55,6.99,40.15,528.23,20.29,2.8,63.66,35.51,90.67,2003,49.52,403.37,73.42,13,Good,37.18,0.37,0,0,0,40
2026-01-31 01:10:00,Power Plant,Induction Motor,B,65.54,7.77,37.98,361.14,19.72,3.04,60.46,12.34,90.15,1808,68.36,508.4,40.96,11,Due,53.28,0.53,0,0,0,10
2026-01-31 01:20:00,BOF,Conveyor Motor,B,88.19,5.12,20.59,516.85,20.34,1.76,65.1,40.37,99.71,1681,92.88,348.99,68.19,6,Good,37.46,0.37,0,1,0,5
2026-01-31 01:30:00,Rolling Mill,Conveyor Motor,A,64.63,7.82,26.61,518.23,20.63,3.54,36.18,9.39,80.84,1896,62.62,566.83,71.35,16,Overdue,49.56,0.5,0,0,0,1
2026-01-31 01:40:00,BOF,Cooling Pump,B,58.66,6.27,16.75,544.36,20.86,1.98,39.24,9.06,90.88,1687,64.7,561.66,30.06,15,Good,32.61,0.33,0,0,0,60
2026-01-31 01:50:00,Rolling Mill,Blower,C,80.14,5.48,58.16,466.98,19.66,2.3,62.94,28.17,93.97,2123,83.71,322.83,65.96,7,Due,47.99,0.48,0,0,0,36
2026-01-31 02:00:00,BOF,Cooling Pump,A,70.84,6.19,20.23,586.22,20.2,2.63,49.23,31.72,85.2,1738,75.81,679.83,75.1,14,Due,39.91,0.4,0,0,0,6
2026-01-31 02:10:00,Blast Furnace,Induction Motor,A,73.0,5.54,63.93,471.27,20.25,3.16,60.02,18.14,84.83,1682,82.83,464.23,47.81,10,Good,40.02,0.4,0,0,0,45
2026-01-31 02:20:00,Continuous Casting,Hydraulic Pump,B,40.83,5.39,20.69,554.56,19.98,1.54,57.05,15.38,92.12,1596,39.73,532.13,68.0,17,Due,22.89,0.23,0,0,0,36
2026-01-31 02:30:00,Continuous Casting,Cooling Pump,A,88.01,9.18,18.73,558.9,20.31,4.22,63.0,38.64,92.37,1687,95.29,546.98,100.0,19,Overdue,55.9,0.56,0,0,0,6
2026-01-31 02:40:00,Boiler,Gearbox,B,63.71,9.48,21.76,445.1,20.34,2.55,70.89,49.73,80.08,1562,63.11,388.82,51.38,16,Good,26.81,0.27,0,1,0,4
2026-01-31 02:50:00,Rolling Mill,Crane,A,61.37,5.67,32.85,915.21,20.13,3.19,58.88,12.74,96.35,1298,75.09,625.49,72.96,11,Good,27.35,0.27,0,0,0,20
2026-01-31 03:00:00,Continuous Casting,Cooling Pump,B,69.08,5.91,12.37,611.19,20.37,4.65,75.38,35.03,72.19,1744,69.36,508.99,50.32,18,Due,36.09,0.36,0,0,0,2
2026-01-31 03:10:00,Power Plant,Crane,C,69.17,5.35,23.25,689.79,20.05,2.54,45.33,33.23,75.09,1606,79.37,561.4,58.8,18,Overdue,61.33,0.61,0,0,0,8
2026-01-31 03:20:00,Blast Furnace,Turbine,B,76.76,9.64,9.74,237.55,20.51,2.71,49.22,19.26,92.08,2301,93.4,424.71,41.13,11,Due,39.32,0.39,0,0,0,16
2026-01-31 03:30:00,Continuous Casting,Air Compressor,B,70.81,5.99,29.74,718.94,19.6,2.81,43.77,21.39,86.82,1363,79.04,307.01,56.24,10,Good,40.44,0.4,0,0,0,47
2026-01-31 03:40:00,BOF,Induction Motor,A,27.28,5.76,51.21,376.5,20.21,4.84,45.94,41.21,73.68,1579,31.93,393.74,45.89,6,Good,24.26,0.24,0,1,0,55
2026-01-31 03:50:00,Compressor,Blower,C,70.77,10.03,18.16,550.24,19.79,3.42,60.9,44.47,99.01,1465,79.71,475.79,48.73,5,Due,39.65,0.4,0,1,0,51
2026-01-31 04:00:00,Power Plant,Air Compressor,A,78.26,9.2,43.91,441.27,20.02,3.91,61.96,14.81,92.18,1711,83.03,384.56,62.01,13,Overdue,53.61,0.54,0,0,0,60
2026-01-31 04:10:00,Compressor,Furnace Fan,A,52.72,9.82,19.4,679.68,20.56,3.74,46.21,11.89,76.94,1461,52.31,629.82,47.41,13,Good,30.83,0.31,0,0,0,49
2026-01-31 04:20:00,Sinter Plant,Conveyor Motor,A,86.22,8.23,48.78,523.1,20.31,1.48,33.55,16.97,89.58,2186,98.1,458.57,54.36,15,Overdue,57.97,0.58,0,0,0,8
2026-01-31 04:30:00,Rolling Mill,Crane,A,79.58,7.29,32.16,365.1,19.81,1.94,49.2,26.43,58.94,2582,81.02,362.18,82.51,2,Due,46.47,0.46,0,0,0,32
2026-01-31 04:40:00,Continuous Casting,Furnace Fan,C,88.15,8.08,20.46,690.82,19.83,0.82,47.86,0.0,99.07,2058,84.45,501.4,65.8,15,Good,38.15,0.38,0,0,0,22
2026-01-31 04:50:00,Conveyor,Blower,B,46.23,6.59,14.4,353.4,20.67,1.52,65.16,26.25,80.25,1928,52.63,478.23,75.31,9,Due,28.17,0.28,0,0,0,55
2026-01-31 05:00:00,Sinter Plant,Conveyor Motor,C,75.19,6.14,25.06,605.81,19.7,3.8,37.81,5.57,86.85,1921,74.1,472.67,37.28,17,Due,45.16,0.45,0,0,0,7
2026-01-31 05:10:00,Coke Oven,Gearbox,A,44.16,6.8,7.6,456.65,20.18,5.08,27.54,40.73,94.39,1647,52.25,698.11,76.41,6,Due,42.08,0.42,0,1,0,2
2026-01-31 05:20:00,Continuous Casting,Conveyor Motor,B,62.91,11.06,29.4,527.99,20.6,1.76,49.17,16.93,63.02,1351,64.73,270.39,63.72,19,Due,34.26,0.34,0,0,0,18
2026-01-31 05:30:00,Boiler,Gearbox,C,61.33,5.67,41.79,592.18,19.83,2.98,52.26,22.05,82.74,2246,64.06,376.37,100.0,11,Overdue,48.52,0.49,0,0,0,15
2026-01-31 05:40:00,Compressor,Crane,A,69.91,7.05,41.05,608.46,20.75,3.76,52.52,6.93,78.35,1683,73.09,503.05,76.55,13,Good,32.49,0.32,0,0,0,1
2026-01-31 05:50:00,Blast Furnace,Gearbox,B,71.85,7.97,40.19,314.14,20.33,4.45,67.87,14.76,73.97,1698,75.01,729.56,50.77,13,Good,35.62,0.36,0,0,0,33
2026-01-31 06:00:00,Sinter Plant,Cooling Pump,A,48.4,7.79,48.6,572.97,19.55,1.14,69.89,12.04,80.12,2090,46.5,350.75,50.68,4,Good,26.13,0.26,0,0,0,22
2026-01-31 06:10:00,Sinter Plant,Conveyor Motor,C,58.31,8.96,20.36,561.79,20.86,2.99,45.03,0.0,77.99,2127,61.02,525.0,81.93,6,Due,35.88,0.36,0,0,0,25
2026-01-31 06:20:00,Rolling Mill,Gearbox,C,83.16,9.71,26.28,508.27,20.15,2.0,49.84,17.46,85.4,1250,85.19,419.46,100.0,15,Good,29.69,0.3,0,0,0,32
2026-01-31 06:30:00,Continuous Casting,Crane,C,73.9,9.03,13.25,549.13,19.51,3.26,61.39,9.85,77.34,2143,78.22,484.82,60.36,16,Due,48.62,0.49,0,0,0,18
2026-01-31 06:40:00,Blast Furnace,Gearbox,C,94.83,4.05,34.16,454.64,19.73,1.79,42.83,5.24,98.25,2080,106.02,422.05,79.9,14,Due,56.67,0.57,0,1,0,20
2026-01-31 06:50:00,Conveyor,Blower,B,57.4,8.42,46.1,400.58,21.0,2.18,53.01,41.53,86.6,2072,60.76,423.7,100.0,4,Good,37.44,0.37,0,1,0,46
2026-01-31 07:00:00,Rolling Mill,Air Compressor,C,90.25,10.61,39.38,676.03,20.57,3.22,43.12,29.74,84.34,1868,97.23,501.08,83.41,17,Good,38.25,0.38,0,1,0,24
2026-01-31 07:10:00,Rolling Mill,Hydraulic Pump,B,67.6,8.27,54.33,506.88,19.98,3.9,73.46,0.0,85.55,1600,69.7,505.18,77.1,16,Overdue,62.69,0.63,0,0,0,31
2026-01-31 07:20:00,Power Plant,Hydraulic Pump,C,68.11,8.5,53.07,672.2,20.59,2.45,61.09,1.51,80.17,2065,72.8,513.8,53.66,5,Good,41.32,0.41,0,0,0,28
2026-01-31 07:30:00,BOF,Air Compressor,A,77.88,11.09,12.0,567.65,20.22,1.37,20.0,37.04,94.32,906,83.27,681.16,82.11,10,Due,42.36,0.42,0,0,0,36
2026-01-31 07:40:00,Sinter Plant,Induction Motor,A,63.03,8.0,9.94,345.85,20.23,1.75,51.79,27.17,81.74,1851,68.35,663.47,47.86,5,Due,31.31,0.31,0,0,0,20
2026-01-31 07:50:00,Boiler,Blower,C,60.12,5.18,28.44,451.41,19.56,2.4,49.7,40.86,97.2,1582,68.68,392.0,31.52,20,Overdue,54.72,0.55,0,1,0,2
2026-01-31 08:00:00,Conveyor,Furnace Fan,C,91.54,6.4,34.59,503.99,20.11,3.6,53.82,33.49,80.81,1392,100.8,569.63,78.01,11,Good,43.6,0.44,0,1,0,44
2026-01-31 08:10:00,Compressor,Hydraulic Pump,A,49.56,7.25,40.69,543.85,20.01,3.51,90.0,15.26,84.02,1837,53.9,531.41,98.47,16,Good,31.08,0.31,0,0,0,56
2026-01-31 08:20:00,Blast Furnace,Crane,A,73.97,7.04,57.1,459.15,19.93,3.05,70.76,1.38,79.23,1532,71.76,760.01,94.78,11,Good,27.52,0.28,0,0,0,8
2026-01-31 08:30:00,Rolling Mill,Crane,C,37.55,6.97,43.64,444.31,20.94,2.68,56.76,19.84,73.83,1985,44.13,500.54,30.45,9,Due,39.19,0.39,0,0,0,58
2026-01-31 08:40:00,Rolling Mill,Turbine,C,60.01,9.29,0.0,457.65,20.14,2.24,71.2,14.94,84.76,1770,67.98,388.42,83.31,8,Good,12.63,0.13,0,0,0,37
2026-01-31 08:50:00,Power Plant,Turbine,A,66.09,8.32,46.45,409.72,20.59,3.03,89.77,0.49,101.2,1692,72.64,711.43,57.64,20,Good,35.15,0.35,0,0,0,49
2026-01-31 09:00:00,Sinter Plant,Turbine,B,84.92,8.84,49.29,596.55,20.39,2.6,61.52,16.96,81.65,1819,95.3,444.27,69.76,11,Overdue,58.53,0.59,0,0,0,30
2026-01-31 09:10:00,Power Plant,Conveyor Motor,B,81.77,10.72,37.68,479.44,19.63,6.23,56.81,0.0,67.07,2107,95.51,557.47,80.68,13,Overdue,63.65,0.64,0,0,0,57
2026-01-31 09:20:00,Rolling Mill,Hydraulic Pump,B,48.6,9.55,25.45,553.64,19.82,3.39,49.83,44.49,92.82,1629,55.1,521.18,59.03,12,Due,31.01,0.31,0,1,0,23
2026-01-31 09:30:00,BOF,Hydraulic Pump,C,72.52,7.0,42.48,412.08,19.11,0.51,77.71,46.59,92.83,1664,71.14,524.07,45.77,2,Due,43.63,0.44,0,1,0,23
2026-01-31 09:40:00,BOF,Conveyor Motor,C,65.88,9.61,34.08,554.41,19.69,2.35,36.74,0.35,76.11,2073,73.78,446.64,44.27,16,Good,36.15,0.36,0,0,0,4
2026-01-31 09:50:00,Sinter Plant,Conveyor Motor,B,55.31,9.54,29.94,576.49,18.21,2.13,56.5,47.8,59.44,1639,55.42,459.45,30.23,6,Due,38.21,0.38,0,1,0,3
2026-01-31 10:00:00,Conveyor,Blower,C,64.2,5.83,36.2,612.5,20.59,3.71,67.24,28.34,67.61,1810,66.0,508.31,79.82,5,Good,36.82,0.37,0,0,0,50
2026-01-31 10:10:00,Power Plant,Conveyor Motor,A,72.87,8.06,44.23,555.96,19.93,3.22,40.41,25.06,92.35,1548,77.41,498.73,72.84,15,Due,42.14,0.42,0,0,0,46
2026-01-31 10:20:00,Sinter Plant,Cooling Pump,C,63.34,8.53,8.32,364.98,19.44,3.93,54.31,8.96,97.38,1873,75.17,483.57,70.44,8,Good,31.42,0.31,0,0,0,18
2026-01-31 10:30:00,Conveyor,Crane,B,71.54,9.66,51.65,472.11,19.34,4.05,74.19,24.91,76.71,1807,78.44,617.08,63.11,12,Due,43.65,0.44,0,0,0,47
2026-01-31 10:40:00,Blast Furnace,Induction Motor,C,51.89,7.45,25.47,521.08,19.84,3.88,90.0,19.84,89.97,1577,66.6,206.28,90.58,11,Good,22.09,0.22,0,0,0,29
2026-01-31 10:50:00,Continuous Casting,Turbine,B,80.64,6.35,21.5,534.11,19.42,2.02,60.92,33.67,96.11,1915,85.24,581.63,74.84,14,Good,45.49,0.45,0,0,0,55
2026-01-31 11:00:00,Boiler,Hydraulic Pump,A,68.55,12.62,32.51,327.1,20.84,2.51,64.88,5.1,85.41,1819,71.04,480.64,75.8,6,Overdue,45.69,0.46,0,0,0,7
2026-01-31 11:10:00,Compressor,Cooling Pump,A,80.0,4.72,34.13,344.15,20.16,1.6,58.76,12.19,79.5,1584,83.69,657.31,96.75,16,Overdue,59.27,0.59,0,0,0,52
2026-01-31 11:20:00,Blast Furnace,Induction Motor,C,74.6,7.85,34.28,485.38,20.0,3.45,48.9,5.08,88.83,1740,78.94,487.43,78.3,17,Overdue,55.81,0.56,0,0,0,5
2026-01-31 11:30:00,Continuous Casting,Turbine,A,100.55,5.47,11.28,450.75,20.06,3.76,68.93,5.33,71.01,1897,103.02,420.94,86.93,7,Due,51.81,0.52,0,1,0,43
2026-01-31 11:40:00,Coke Oven,Air Compressor,C,88.43,5.42,34.41,544.91,19.74,2.93,59.13,35.88,79.45,1938,89.73,608.64,56.72,15,Good,50.67,0.51,0,0,0,7
2026-01-31 11:50:00,Blast Furnace,Gearbox,A,40.41,7.99,28.21,516.35,19.8,4.26,41.8,42.84,90.12,1314,51.51,605.88,82.41,10,Good,33.56,0.34,0,1,0,6
2026-01-31 12:00:00,BOF,Furnace Fan,A,67.08,9.78,32.93,405.54,21.0,3.56,65.02,0.0,65.21,1631,73.57,513.26,85.8,11,Due,46.18,0.46,0,0,0,48
2026-01-31 12:10:00,Sinter Plant,Furnace Fan,A,80.83,7.05,56.4,442.68,20.94,3.06,64.82,24.91,102.52,1240,85.6,354.68,33.21,11,Due,59.07,0.59,0,0,0,24
2026-01-31 12:20:00,Blast Furnace,Gearbox,B,123.01,10.36,20.86,635.96,19.27,4.43,72.93,7.18,96.16,1823,137.12,587.9,40.23,17,Overdue,81.52,0.82,1,1,1,33
2026-01-31 12:30:00,Compressor,Crane,C,51.62,9.53,34.11,533.34,20.0,0.58,42.31,32.72,85.15,1628,49.54,485.74,100.0,10,Good,22.93,0.23,0,0,0,39
2026-01-31 12:40:00,Compressor,Crane,B,66.08,8.97,2.66,430.12,19.31,3.5,51.42,43.28,77.23,1665,74.77,492.65,42.23,11,Good,27.16,0.27,0,1,0,16
2026-01-31 12:50:00,Blast Furnace,Induction Motor,B,90.43,4.94,28.97,457.68,20.08,4.63,60.75,0.28,86.65,2113,96.65,644.38,73.87,7,Due,52.37,0.52,0,1,0,11
2026-01-31 13:00:00,Conveyor,Turbine,A,50.81,6.28,14.92,416.94,19.87,3.0,68.29,31.32,98.76,2001,59.05,583.26,56.73,17,Overdue,46.22,0.46,0,0,0,7
2026-01-31 13:10:00,Sinter Plant,Gearbox,B,52.17,6.92,46.4,363.34,20.68,3.51,54.37,11.02,84.01,1580,60.32,429.88,60.49,18,Overdue,55.99,0.56,0,0,0,14
2026-01-31 13:20:00,Boiler,Air Compressor,B,61.76,2.95,32.43,301.19,20.64,4.35,47.49,16.7,82.07,2061,60.38,287.77,45.45,15,Overdue,58.64,0.59,0,0,0,32
2026-01-31 13:30:00,Conveyor,Furnace Fan,B,75.98,10.68,24.95,370.32,20.87,2.72,46.61,18.52,98.91,1443,85.66,445.33,95.4,7,Overdue,47.23,0.47,0,0,0,32
2026-01-31 13:40:00,Power Plant,Induction Motor,A,36.86,8.6,26.36,535.66,19.84,1.39,56.56,9.02,88.7,1843,46.62,354.44,83.46,9,Due,28.12,0.28,0,0,0,49
2026-01-31 13:50:00,Coke Oven,Hydraulic Pump,B,75.24,5.85,28.17,467.74,20.33,2.01,76.32,3.77,93.42,2239,77.63,495.65,67.63,13,Due,42.22,0.42,0,0,0,44
2026-01-31 14:00:00,BOF,Crane,C,83.91,9.37,14.53,576.29,20.62,4.82,77.01,21.91,83.66,1639,85.88,327.84,68.34,8,Due,50.08,0.5,0,0,0,52
2026-01-31 14:10:00,Blast Furnace,Cooling Pump,C,79.85,7.56,23.29,342.64,20.14,3.15,50.52,21.13,83.55,2291,88.16,369.34,67.82,13,Due,41.75,0.42,0,0,0,1
2026-01-31 14:20:00,Rolling Mill,Gearbox,A,58.38,6.54,40.4,492.21,19.97,3.07,80.87,12.87,69.96,1841,66.46,396.23,68.43,10,Overdue,52.09,0.52,0,0,0,57
2026-01-31 14:30:00,Power Plant,Induction Motor,A,81.68,10.98,26.88,457.52,20.43,3.46,54.16,4.89,89.03,1626,79.58,547.39,42.79,3,Overdue,60.55,0.61,0,0,0,16
2026-01-31 14:40:00,Rolling Mill,Hydraulic Pump,C,66.3,5.65,57.96,657.22,19.45,3.06,52.65,11.86,70.96,1985,63.52,661.02,100.0,3,Due,53.49,0.53,0,0,0,20
2026-01-31 14:50:00,Boiler,Conveyor Motor,C,57.13,9.97,41.06,452.97,19.74,2.82,51.02,14.74,79.52,1609,57.19,418.14,55.52,13,Good,35.65,0.36,0,0,0,55
2026-01-31 15:00:00,Compressor,Furnace Fan,B,91.44,8.3,11.68,592.01,18.57,4.04,46.64,17.77,82.6,1499,98.16,753.97,89.4,15,Good,27.61,0.28,0,1,0,29
2026-01-31 15:10:00,BOF,Air Compressor,B,83.65,6.01,26.39,469.27,19.61,3.65,57.84,7.24,102.01,1667,82.47,476.0,90.81,8,Due,43.41,0.43,0,0,0,18
2026-01-31 15:20:00,Conveyor,Furnace Fan,B,37.64,6.52,29.98,496.99,19.58,3.41,57.29,4.7,76.46,724,42.23,556.48,81.4,4,Overdue,40.18,0.4,0,0,0,55
2026-01-31 15:30:00,Conveyor,Cooling Pump,C,66.69,7.95,43.85,282.5,20.17,3.39,21.08,17.51,86.72,1790,75.19,648.09,56.53,9,Good,39.04,0.39,0,0,0,55
2026-01-31 15:40:00,Rolling Mill,Turbine,B,51.8,9.41,15.57,431.28,20.11,2.09,50.68,21.83,105.06,902,51.76,508.22,80.35,12,Good,24.04,0.24,0,0,0,23
2026-01-31 15:50:00,Boiler,Cooling Pump,C,75.98,11.39,53.35,363.37,20.13,3.57,58.33,26.95,88.42,1508,87.11,353.04,35.68,5,Overdue,58.87,0.59,0,0,0,31
2026-01-31 16:00:00,Power Plant,Turbine,A,46.12,9.16,55.34,627.53,18.69,3.25,65.79,39.68,95.8,1545,51.61,516.38,63.84,11,Good,33.06,0.33,0,0,0,15
2026-01-31 16:10:00,BOF,Blower,A,73.43,10.59,37.89,515.33,19.92,3.98,52.46,38.08,105.21,1646,76.34,625.49,69.75,12,Good,30.24,0.3,0,0,0,16
2026-01-31 16:20:00,Sinter Plant,Induction Motor,B,88.82,10.37,0.0,592.2,19.72,3.42,56.96,25.74,104.71,1446,89.88,553.08,42.66,13,Good,36.89,0.37,0,0,0,22
2026-01-31 16:30:00,Rolling Mill,Turbine,B,90.56,9.7,52.07,599.3,19.72,3.74,57.52,37.72,86.1,1741,97.22,520.37,43.94,17,Good,46.75,0.47,0,1,0,3
2026-01-31 16:40:00,Continuous Casting,Gearbox,C,64.82,9.49,14.32,296.5,19.91,4.15,86.12,2.81,76.97,1581,64.5,592.78,87.83,2,Due,34.68,0.35,0,0,0,9
2026-01-31 16:50:00,BOF,Turbine,B,85.62,13.75,15.67,514.19,19.96,3.96,65.07,23.93,80.87,1903,87.38,517.02,100.0,14,Overdue,54.39,0.54,0,0,0,15
2026-01-31 17:00:00,Blast Furnace,Air Compressor,C,77.19,8.98,23.38,557.15,19.86,3.64,58.23,12.12,78.13,1304,83.44,511.52,65.22,16,Due,41.59,0.42,0,0,0,41
2026-01-31 17:10:00,Conveyor,Induction Motor,B,100.84,6.83,33.17,613.38,19.82,3.44,43.33,25.29,94.49,1842,105.53,307.62,40.89,17,Due,54.77,0.55,0,1,0,21
2026-01-31 17:20:00,Boiler,Conveyor Motor,C,76.47,7.64,34.23,509.28,19.36,2.12,69.96,12.25,87.53,2120,79.83,436.41,82.15,2,Due,44.03,0.44,0,0,0,18
2026-01-31 17:30:00,Sinter Plant,Gearbox,C,75.06,6.47,49.36,549.08,19.65,2.51,63.11,25.25,71.3,1549,83.41,475.59,96.18,7,Overdue,56.34,0.56,0,0,0,44
2026-01-31 17:40:00,Continuous Casting,Air Compressor,A,83.91,9.98,41.96,514.39,19.46,3.32,59.15,30.15,80.82,1607,84.01,434.95,79.15,15,Due,42.34,0.42,0,0,0,39
2026-01-31 17:50:00,Conveyor,Hydraulic Pump,C,53.63,7.42,32.94,440.65,19.5,4.2,52.86,48.05,88.19,1955,55.47,711.97,68.18,3,Good,31.21,0.31,0,1,0,22
2026-01-31 18:00:00,BOF,Hydraulic Pump,B,85.52,5.17,24.18,687.45,19.88,2.15,67.56,22.61,90.68,2614,86.79,567.42,65.78,19,Overdue,51.97,0.52,0,0,0,39
2026-01-31 18:10:00,Conveyor,Crane,A,52.64,9.58,20.94,272.78,20.1,1.79,36.67,0.0,90.99,2152,49.17,497.59,18.18,20,Due,32.72,0.33,0,0,0,28
2026-01-31 18:20:00,Continuous Casting,Furnace Fan,C,43.88,7.87,28.92,480.38,21.0,0.7,60.68,28.09,83.06,1515,48.24,558.88,100.0,16,Good,19.72,0.2,0,0,0,14
2026-01-31 18:30:00,Conveyor,Hydraulic Pump,B,70.64,8.56,52.33,678.2,19.45,2.85,50.0,41.35,102.1,2024,74.54,539.6,54.79,5,Due,44.34,0.44,0,1,0,48
2026-01-31 18:40:00,Power Plant,Air Compressor,B,92.33,7.18,10.04,729.11,19.99,2.89,66.09,32.08,72.13,1507,92.73,587.05,92.37,15,Good,43.1,0.43,0,1,0,58
2026-01-31 18:50:00,Sinter Plant,Turbine,C,58.42,7.94,35.51,415.4,19.57,3.38,47.13,10.64,74.0,1703,63.03,485.36,62.71,3,Good,30.48,0.3,0,0,0,8
2026-01-31 19:00:00,Sinter Plant,Cooling Pump,C,58.7,7.11,30.45,540.08,20.17,3.23,65.55,27.02,79.57,1550,66.17,597.73,74.88,7,Overdue,44.51,0.45,0,0,0,33
2026-01-31 19:10:00,Rolling Mill,Blower,B,40.5,7.81,25.76,329.01,20.35,3.06,79.05,2.54,75.64,1930,40.55,397.24,89.22,8,Good,26.92,0.27,0,0,0,57
2026-01-31 19:20:00,Blast Furnace,Cooling Pump,B,65.05,6.1,28.34,388.75,21.0,3.75,77.66,4.51,77.1,2443,73.44,448.47,73.77,20,Good,27.51,0.28,0,0,0,0
2026-01-31 19:30:00,Sinter Plant,Crane,C,62.29,7.31,32.33,332.47,19.97,3.6,50.24,39.14,88.01,1520,77.89,327.61,85.55,2,Overdue,53.66,0.54,0,0,0,53
2026-01-31 19:40:00,Continuous Casting,Cooling Pump,C,58.51,7.36,15.49,504.38,19.56,3.7,68.23,33.66,79.52,1496,59.77,268.2,71.43,2,Good,29.78,0.3,0,0,0,10
2026-01-31 19:50:00,Power Plant,Air Compressor,B,59.4,7.18,46.53,366.9,19.18,2.39,52.67,8.51,101.82,1818,66.16,625.42,24.62,12,Due,48.47,0.48,0,0,0,59
2026-01-31 20:00:00,Sinter Plant,Air Compressor,B,85.33,9.7,17.2,665.13,19.69,2.75,32.09,27.65,101.22,1391,95.78,518.45,76.72,15,Overdue,53.29,0.53,0,0,0,17
2026-01-31 20:10:00,Blast Furnace,Conveyor Motor,A,66.07,7.75,37.91,688.48,20.75,4.18,53.55,48.96,81.5,2376,68.87,533.34,77.81,16,Overdue,48.35,0.48,0,1,0,30
